id,platform,category,model,avg_f1,Benefits_f1,Brand_f1,Color_f1,Department_f1,Material_f1,Model_f1,Object_f1,Power Mode_f1,Price_f1,Size_f1,Skin/Hair Type_f1,Style_f1,Volume_f1
sc-te-be-2,temu,beauty,qwen_fewshot,0.8182,0.7273,1.0,,,0.0,,1.0,,1.0,,1.0,,1.0
sc-te-be-3,temu,beauty,llama_zeroshot,0.4286,1.0,1.0,,,0.0,,0.0,,0.0,,0.0,,1.0
sc-te-be-3,temu,beauty,mistral_zeroshot,0.9643,1.0,1.0,,,1.0,,0.75,,1.0,,1.0,,1.0
sc-te-be-3,temu,beauty,qwen_zeroshot,0.9643,1.0,1.0,,,1.0,,0.75,,1.0,,1.0,,1.0
sc-te-be-3,temu,beauty,llama_fewshot,0.4857,1.0,0.0,,,0.0,,0.4,,1.0,,0.0,,1.0
sc-te-be-3,temu,beauty,mistral_fewshot,0.9796,1.0,1.0,,,1.0,,0.8571,,1.0,,1.0,,1.0
sc-te-be-3,temu,beauty,qwen_fewshot,0.9643,1.0,1.0,,,1.0,,0.75,,1.0,,1.0,,1.0
sc-te-be-4,temu,beauty,llama_zeroshot,0.1429,0.0,0.0,,,0.0,,0.0,,1.0,,0.0,,0.0
sc-te-be-4,temu,beauty,mistral_zeroshot,0.5238,0.0,0.0,,,0.0,,0.6667,,1.0,,1.0,,1.0
sc-te-be-4,temu,beauty,qwen_zeroshot,0.581,0.0,0.0,,,0.4,,0.6667,,1.0,,1.0,,1.0
sc-te-be-4,temu,beauty,llama_fewshot,0.1429,0.0,0.0,,,0.0,,0.0,,0.0,,0.0,,1.0
sc-te-be-4,temu,beauty,mistral_fewshot,0.5238,0.0,0.0,,,0.0,,0.6667,,1.0,,1.0,,1.0
sc-te-be-4,temu,beauty,qwen_fewshot,0.8095,1.0,0.0,,,1.0,,0.6667,,1.0,,1.0,,1.0
